"source","id","name","lat","lon"
"google","ChIJwS7i_F6D3DARoghgRCGlwUQ","กาแฟทีคี บ้านหลวง",17.79199,98.3617986
"google","ChIJ52kkSaKD3DARx6m0lGe8MtU","BabyBoom Cafeine",17.8004042,98.3597874
"google","ChIJc0OlWaKD3DARydgnZJ_8Kbw","โฮงรถคาเฟ่",17.8000106,98.3606564
"google","ChIJq8l8dgB92zARSR9K_tfsiQs","หน้าบ้านป้าลี",17.799811299999998,98.3608504
"google","ChIJ0YpE7KKD3DARzg-utieQzQc","Coffee Cill",17.7996105,98.3617887
"google","ChIJXfjU_6KD3DARAQ8yjxDLKo8","เฮือนข้าวแฟ",17.8006094,98.3613756
"google","ChIJSezUZQCD3DARbU7QdtjH9UU","ร้านกาแฟอมก๋อยบีนส์ Omkoi beans",17.799066,98.3624121
"google","ChIJtTFodgCD3DARNW7EZHEH4F0","บ้านยายคาเฟ่",17.7994663,98.3630751
"google","ChIJfZGKKUWD3DARJ-Ngths5AN0","ร้านกาแฟฮิมดง",17.7984352,98.3656977
